Brand,Description,VendorNo,VendorName,Total_Qty_Sold,Total_Revenue,Unit_Cost,Total_COGS,Gross_Profit
20058,Ch Picon Longueville Comt 10,2000,SOUTHERN WINE & SPIRITS NE ,7,2309.9300000000003,218.54,1529.78,780.1500000000003
20060,Ch Troplong Mondot 10 Brdx,2000,SOUTHERN WINE & SPIRITS NE ,3,719.97,159.99,479.97,240.0
20061,Ch Pavie 10 Brdx,2000,SOUTHERN WINE & SPIRITS NE ,7,3779.9300000000003,369.86,2589.02,1190.9100000000003
20062,Ch Angelus 10 Brdx,2000,SOUTHERN WINE & SPIRITS NE ,6,3239.94,364.86,2189.16,1050.7800000000002
20063,Ch Cheval Blanc 10 Brdx,2000,SOUTHERN WINE & SPIRITS NE ,8,17599.92,1456.95,11655.6,5944.319999999998
20064,Ch Grand Leoville 10 Brdx,2000,SOUTHERN WINE & SPIRITS NE ,18,8459.82,315.43,5677.74,2782.08
20066,Ch Pagodes de Cos 10 Brdx,2000,SOUTHERN WINE & SPIRITS NE ,1,99.99,32.46,32.46,67.53
20067,Ch Bellevue Mondotte 10 Brdx,2000,SOUTHERN WINE & SPIRITS NE ,3,1559.97,353.73,1061.19,498.78
20152,La Cote Blanche Mcon V Chard,2000,SOUTHERN WINE & SPIRITS NE ,1618,22540.82,8.9,14400.2,8140.619999999999
20160,F Coppola Sophia Chard,2000,SOUTHERN WINE & SPIRITS NE ,1066,16653.34,10.27,10947.82,5705.52
20161,F Coppola Votre Sante Ch Red,2000,SOUTHERN WINE & SPIRITS NE ,240,1569.6,4.36,1046.4,523.1999999999998
20363,Altitude Project Chard,2000,SOUTHERN WINE & SPIRITS NE ,17,135.82999999999998,5.22,88.74,47.08999999999999
20364,Altitude Project Cab Svgn,2000,SOUTHERN WINE & SPIRITS NE ,11,87.89,5.26,57.86,30.03
20459,Hardys Nottage Hill Chard,2000,SOUTHERN WINE & SPIRITS NE ,3256,22759.44,4.82,15693.92,7065.519999999999
20723,Shannon Ridge Wrangler Red,2000,SOUTHERN WINE & SPIRITS NE ,32,511.68,10.66,341.12,170.56
20758,Feudo Zirtari Chardonnay In,2000,SOUTHERN WINE & SPIRITS NE ,4,53.96,9.26,37.04,16.92
20761,Lamole Grand Selezione Blk,2000,SOUTHERN WINE & SPIRITS NE ,28,1035.72,24.34,681.52,354.20000000000005
20762,Lamole Chianti Clsco Racolto,2000,SOUTHERN WINE & SPIRITS NE ,892,16741.079999999998,10.95,9767.4,6973.6799999999985
20763,Sassoregaule Maremma Toscana,2000,SOUTHERN WINE & SPIRITS NE ,466,6615.34,9.2,4287.2,2328.1400000000003
20960,Geyser Peak Tectonic Red,2000,SOUTHERN WINE & SPIRITS NE ,14,349.86,16.12,225.68,124.18
20961,Geyser Peak Pluto's Fury Pnt,2000,SOUTHERN WINE & SPIRITS NE ,21,524.79,16.44,345.24,179.54999999999995
21031,Shannon Ridge Chard HE Lake,2000,SOUTHERN WINE & SPIRITS NE ,21,335.79,10.38,217.98000000000002,117.81
21601,Candoni Moscato,2000,SOUTHERN WINE & SPIRITS NE ,25,362.25,9.92,248.0,114.25
21625,Kirkland Signature Chard 12,2000,SOUTHERN WINE & SPIRITS NE ,20,319.8,10.66,213.2,106.60000000000002
21627,Ferrari Carano Pnt Grigio,2000,SOUTHERN WINE & SPIRITS NE ,1495,23147.05,10.27,15353.65,7793.4
21713,Gia Frizzante Chard,2000,SOUTHERN WINE & SPIRITS NE ,1,14.99,8.1,8.1,6.890000000000001
21857,Willamette Vly Tualatin Est,2000,SOUTHERN WINE & SPIRITS NE ,21,914.7900000000001,27.58,579.18,335.6100000000001
21858,Willamette Vly Elton Pnt Nr,2000,SOUTHERN WINE & SPIRITS NE ,26,1115.74,25.97,675.22,440.52
21859,Tiefenbrunner Pnt Grigio,2000,SOUTHERN WINE & SPIRITS NE ,3319,43892.81,8.49,28178.31,15714.499999999996
22197,Undurraga U Label Cab Svgn,2000,SOUTHERN WINE & SPIRITS NE ,6,77.94,8.49,50.940000000000005,26.999999999999993
22226,Geyser Peak Pnt Nr,2000,SOUTHERN WINE & SPIRITS NE ,4,71.96,9.99,39.96,31.999999999999993
22474,The White Doe White,2000,SOUTHERN WINE & SPIRITS NE ,14,181.85999999999999,8.72,122.08000000000001,59.77999999999997
22593,The Divining Rod Red,2000,SOUTHERN WINE & SPIRITS NE ,970,10764.3,7.58,7352.6,3411.699999999999
22595,CK Mondavi Blonde Five,2000,SOUTHERN WINE & SPIRITS NE ,6,65.94,7.48,44.88,21.059999999999995
22745,Falesco Montiano,2000,SOUTHERN WINE & SPIRITS NE ,3,149.97,32.67,98.01,51.959999999999994
22763,Los Dos Moscato & Chard,2000,SOUTHERN WINE & SPIRITS NE ,15,159.85,3.56,53.4,106.44999999999999
22765,Renacer Red Mendoza,2000,SOUTHERN WINE & SPIRITS NE ,9,593.91,40.81,367.29,226.61999999999995
23032,Zenato Cresasso,2000,SOUTHERN WINE & SPIRITS NE ,43,2149.57,51.01,2193.43,-43.85999999999967
23038,Zenato Lugana Brut,2000,SOUTHERN WINE & SPIRITS NE ,23,699.77,19.47,447.80999999999995,251.96000000000004
23117,Trackers Crossing Moscato,2000,SOUTHERN WINE & SPIRITS NE ,21,146.79,4.82,101.22,45.56999999999999
23230,High Valley Svgn Bl 13 Lake,2000,SOUTHERN WINE & SPIRITS NE ,571,7988.29,9.39,5361.6900000000005,2626.5999999999995
23235,Mud House Svgn Bl,2000,SOUTHERN WINE & SPIRITS NE ,2037,23188.63,7.18,14625.66,8562.970000000001
23237,High Valley Vyd Cab Svgn,2000,SOUTHERN WINE & SPIRITS NE ,1,13.99,9.52,9.52,4.470000000000001
23239,Hay Maker Svgn Bl,2000,SOUTHERN WINE & SPIRITS NE ,2294,22602.06,6.12,14039.28,8562.78
23278,Turnbull Cab Svgn 11,2000,SOUTHERN WINE & SPIRITS NE ,37,1982.63,33.33,1233.21,749.4200000000001
23279,Turnbull Syrah 11,2000,SOUTHERN WINE & SPIRITS NE ,850,21241.5,16.44,13974.000000000002,7267.499999999998
23280,Ch Clarence de Haut-Brion 11,2000,SOUTHERN WINE & SPIRITS NE ,1,149.99,102.73,102.73,47.260000000000005
23281,Ch Lafitite Rothschild Pa 11,2000,SOUTHERN WINE & SPIRITS NE ,9,8549.91,637.58,5738.220000000001,2811.6899999999987
23282,Ch Le Petit Lion Marquis 11,2000,SOUTHERN WINE & SPIRITS NE ,18,1061.82,40.4,727.1999999999999,334.62
23284,Ch Les Carruades 11 Lafitte,2000,SOUTHERN WINE & SPIRITS NE ,19,4179.81,142.85,2714.15,1465.6600000000003
23285,Ch Meyney Saint-Estephe 11,2000,SOUTHERN WINE & SPIRITS NE ,32,1375.68,28.66,917.12,458.56000000000006
23286,Ch Pape Clement Bl Gr Cru 11,2000,SOUTHERN WINE & SPIRITS NE ,11,2199.8900000000003,132.44,1456.84,743.0500000000004
23287,Ch Lynch Bages Paulliac 11,2000,SOUTHERN WINE & SPIRITS NE ,70,9799.300000000001,92.71,6489.7,3309.6000000000013
23288,Ch La Dame de Montrose 11 Es,2000,SOUTHERN WINE & SPIRITS NE ,6,311.94,35.86,215.16000000000003,96.77999999999997
23289,Ch Mouton Rothschild 11 Paui,2000,SOUTHERN WINE & SPIRITS NE ,18,12599.82,479.45,8630.1,3969.7199999999993
23290,Ch Brane Cantenac Margaux 11,2000,SOUTHERN WINE & SPIRITS NE ,10,649.9,42.2,422.0,227.89999999999998
23291,Ch Cantenac Brown Margx 11,2000,SOUTHERN WINE & SPIRITS NE ,2,119.98,40.81,81.62,38.36
23292,Ch La Mission Haut Brion 11,2000,SOUTHERN WINE & SPIRITS NE ,4,1759.96,299.31,1197.24,562.72
23293,Ch Pavie Macquin St Emiln 11,2000,SOUTHERN WINE & SPIRITS NE ,27,2213.73,55.03,1485.81,727.9200000000001
23294,Ch Echo de Lynch Bages Pa 11,2000,SOUTHERN WINE & SPIRITS NE ,17,849.83,32.46,551.82,298.01
23295,Ch Giscours Margaux 11 Gr Cr,2000,SOUTHERN WINE & SPIRITS NE ,16,1023.84,42.1,673.6,350.24
23308,Ch Canon St Emilion Gr Cr 11,2000,SOUTHERN WINE & SPIRITS NE ,11,1396.89,87.58,963.38,433.5100000000001
23309,Ch Smith Haut Laftte Roug 11,2000,SOUTHERN WINE & SPIRITS NE ,7,678.93,64.66,452.62,226.30999999999995
23321,Connetable de Talbot 11 Brdx,2000,SOUTHERN WINE & SPIRITS NE ,29,927.7099999999999,21.61,626.6899999999999,301.02
23322,Ch Suduiraut 11 Sauternes Pr,2000,SOUTHERN WINE & SPIRITS NE ,15,1484.85,64.28,964.2,520.6499999999999
23323,Alter Ego de Palmer Mrgx 11,2000,SOUTHERN WINE & SPIRITS NE ,27,2240.73,54.24,1464.48,776.25
23324,Ch Angelus 11 Brdx,2000,SOUTHERN WINE & SPIRITS NE ,10,2799.9,189.18,1891.8,908.1000000000001
23325,Ch Bellevue-Mondotte 11 Emil,2000,SOUTHERN WINE & SPIRITS NE ,9,1889.91,136.36,1227.2400000000002,662.6699999999998
23326,Ch Bernadotte Haut-Medoc 11,2000,SOUTHERN WINE & SPIRITS NE ,43,1074.57,16.12,693.1600000000001,381.40999999999985
23327,Ch Cheval Blanc St Emil 11,2000,SOUTHERN WINE & SPIRITS NE ,9,8099.91,616.43,5547.87,2552.04
23328,Ch Clerc Milon Pauillac 11,2000,SOUTHERN WINE & SPIRITS NE ,23,1747.77,52.41,1205.4299999999998,542.3400000000001
23329,Ch Clos d'Estournel 11 Est,2000,SOUTHERN WINE & SPIRITS NE ,8,1799.92,149.0,1192.0,607.9200000000001
23330,Ch de Pez St Estephe 11,2000,SOUTHERN WINE & SPIRITS NE ,9,386.91,28.47,256.23,130.68
23331,Ch Ducru Beaucaillou 11 Jul,2000,SOUTHERN WINE & SPIRITS NE ,10,1499.9,98.68,986.8000000000001,513.1
23332,Ch Haut Beausejour 11 Esteph,2000,SOUTHERN WINE & SPIRITS NE ,30,809.6999999999999,17.99,539.6999999999999,270.0
23333,Ch Lagrange St Julien 11 GC,2000,SOUTHERN WINE & SPIRITS NE ,6,359.94,41.37,248.21999999999997,111.72000000000003
23334,Ch Lalande Borie 11 Julien,2000,SOUTHERN WINE & SPIRITS NE ,46,1471.54,20.64,949.44,522.0999999999999
23335,Ch Leoville Las Cases 11 Jul,2000,SOUTHERN WINE & SPIRITS NE ,10,1999.9,133.33,1333.3000000000002,666.5999999999999
23336,Ch Pavie St Emilion 11 Gr Cr,2000,SOUTHERN WINE & SPIRITS NE ,12,2759.88,155.4,1864.8000000000002,895.0799999999999
23337,Ch Pichon Longevile 11 Comts,2000,SOUTHERN WINE & SPIRITS NE ,30,4199.700000000001,94.59,2837.7000000000003,1362.0000000000005
23338,Ch Talbot St Julien 11 GC,2000,SOUTHERN WINE & SPIRITS NE ,8,439.92,35.48,283.84,156.08000000000004
23339,La Croix de Beaucaillou 11 S,2000,SOUTHERN WINE & SPIRITS NE ,27,1349.73,34.24,924.48,425.25
23340,Le Petit Mout Roths 11 Pauil,2000,SOUTHERN WINE & SPIRITS NE ,14,2099.86,100.66,1409.24,690.6200000000001
23341,Les Fiefs de Lagrange 11 Jul,2000,SOUTHERN WINE & SPIRITS NE ,15,494.84999999999997,22.75,341.25,153.59999999999997
23359,Ferrari Carano Cab Svgn Rsv,2000,SOUTHERN WINE & SPIRITS NE ,14,695.86,33.78,472.92,222.94
23493,Ch Bouscaut Rouge 11 GCG,2000,SOUTHERN WINE & SPIRITS NE ,46,1609.54,24.13,1109.98,499.55999999999995
23494,Ch Doisy-Daene Sauternes 11,2000,SOUTHERN WINE & SPIRITS NE ,14,419.86,20.13,281.82,138.04000000000002
23495,Ch Cantegril Sauternes 11,2000,SOUTHERN WINE & SPIRITS NE ,25,449.74999999999994,12.24,306.0,143.74999999999994
23496,Ch Reserve d La Cometesse 11,2000,SOUTHERN WINE & SPIRITS NE ,15,689.85,31.5,472.5,217.35000000000002
23497,Ch Gruaud Larose 11 St Julin,2000,SOUTHERN WINE & SPIRITS NE ,34,2719.66,54.79,1862.86,856.8
23534,Zenato Alanera Rosso Verones,2000,SOUTHERN WINE & SPIRITS NE ,226,3968.74,10.38,2345.88,1622.8599999999997
23535,Wente Pnt Nr Riva Ranch,2000,SOUTHERN WINE & SPIRITS NE ,1380,23867.699999999997,16.89,23308.2,559.4999999999964
23852,Ferrari-Carano Pnt Nr AV,2000,SOUTHERN WINE & SPIRITS NE ,1,29.99,19.47,19.47,10.52
23875,Inglenook 1882 Cab Svgn,2000,SOUTHERN WINE & SPIRITS NE ,50,2608.5,32.44,1622.0,986.5
23904,C Krug Chard,2000,SOUTHERN WINE & SPIRITS NE ,46,902.54,12.49,574.54,328.0
24121,Willamette Vly Dijon Chard,2000,SOUTHERN WINE & SPIRITS NE ,74,1553.26,14.09,1042.66,510.5999999999999
24175,Stella Moscato,2000,SOUTHERN WINE & SPIRITS NE ,10,139.9,9.08,90.8,49.10000000000001
24178,Ch Alie d'Argent Mout-Rth 12,2000,SOUTHERN WINE & SPIRITS NE ,27,2969.73,74.82,2020.1399999999999,949.5900000000001
24197,Route 128 Est Viognier Yrkvl,2000,SOUTHERN WINE & SPIRITS NE ,1,19.99,13.79,13.79,6.199999999999999
24198,Route 128 Est Pnt Nr Santa B,2000,SOUTHERN WINE & SPIRITS NE ,17,322.83,12.74,216.57999999999998,106.25
24311,Ch Calon 12 Segur St-Estphe,2000,SOUTHERN WINE & SPIRITS NE ,57,5015.429999999999,60.68,3458.7599999999998,1556.6699999999996
24312,Ch Clos Fourtet 12 St-Emilin,2000,SOUTHERN WINE & SPIRITS NE ,55,5499.45,67.11,3691.05,1808.3999999999996
24313,Ch Cheval Bl 12 St-Emilion,2000,SOUTHERN WINE & SPIRITS NE ,6,4439.94,480.51,2883.06,1556.8799999999997
24314,Ch Pez 12 St-Estephe,2000,SOUTHERN WINE & SPIRITS NE ,73,3211.27,28.38,2071.74,1139.5300000000002
24319,Ch Leoville Barton 12 St-Jul,2000,SOUTHERN WINE & SPIRITS NE ,2,199.98,66.66,133.32,66.66
24322,Ch Phelan Segur St-Estphe 12,2000,SOUTHERN WINE & SPIRITS NE ,113,5648.87,32.89,3716.57,1932.2999999999997
24323,Ch Pichon Long Comtesse L 12,2000,SOUTHERN WINE & SPIRITS NE ,97,12609.03,88.43,8577.710000000001,4031.3199999999997
24328,Ch Ducru Beaucaillou 12 St J,2000,SOUTHERN WINE & SPIRITS NE ,23,3564.7700000000004,101.3,2329.9,1234.8700000000003
24329,Ch Cos d'Estournel St-Est 12,2000,SOUTHERN WINE & SPIRITS NE ,15,2969.8500000000004,135.61,2034.15,935.7000000000003
24330,Ch Reserve de la Comtesse 12,2000,SOUTHERN WINE & SPIRITS NE ,123,5779.77,32.41,3986.4299999999994,1793.340000000001
24331,Ch Talbot St-Julien 12 GCC,2000,SOUTHERN WINE & SPIRITS NE ,96,5855.04,39.6,3801.6000000000004,2053.4399999999996
24478,ZIPZ Cab Svgn,2000,SOUTHERN WINE & SPIRITS NE ,78,139.62,2.05,159.89999999999998,-20.279999999999973
24479,ZIPZ Pnt Grigio,2000,SOUTHERN WINE & SPIRITS NE ,6,10.74,1.15,6.8999999999999995,3.8400000000000007
24596,Pitagora Red Blend,2000,SOUTHERN WINE & SPIRITS NE ,5,118.94999999999999,14.86,74.3,44.64999999999999
24599,The Lost Colony Red Sonoma,2000,SOUTHERN WINE & SPIRITS NE ,49,803.51,11.4,558.6,244.90999999999997
24600,Manteo Red Blend Sonoma Cnty,2000,SOUTHERN WINE & SPIRITS NE ,24,407.76,11.18,268.32,139.44
24684,F Coppola Vendetta Cab/Malbc,2000,SOUTHERN WINE & SPIRITS NE ,196,4593.04,15.53,3043.8799999999997,1549.1600000000003
24751,Lugny Macon Vllgs Vielle Rsv,2000,SOUTHERN WINE & SPIRITS NE ,12,191.88,10.73,128.76,63.120000000000005
24808,Buenas Tempranillo,2000,SOUTHERN WINE & SPIRITS NE ,23,252.77,7.28,167.44,85.33000000000001
24970,Hayes Ranch Red Blend,2000,SOUTHERN WINE & SPIRITS NE ,30,269.7,6.16,184.8,84.89999999999998
24990,Turnbull Cab Svgn Oakvile 12,2000,SOUTHERN WINE & SPIRITS NE ,33,2309.67,46.35,1529.5500000000002,780.1199999999999
25043,Bully Hill Goat Wh Semi-Dry,2000,SOUTHERN WINE & SPIRITS NE ,1020,9643.8,5.74,5854.8,3788.999999999999
25046,Bully Hill Love My Goat Rd,2000,SOUTHERN WINE & SPIRITS NE ,4720,44356.8,5.55,26196.0,18160.800000000003
25072,Mastroberardino Radici Taura,2000,SOUTHERN WINE & SPIRITS NE ,17,934.83,37.41,635.9699999999999,298.8600000000001
25414,Falesco Tellus Cab Svgn IGT,2000,SOUTHERN WINE & SPIRITS NE ,84,923.16,7.53,632.52,290.64
25587,Geyser Peak Znfdl,2000,SOUTHERN WINE & SPIRITS NE ,3344,26718.56,5.44,18191.36,8527.2
25588,High Valley Znfdl,2000,SOUTHERN WINE & SPIRITS NE ,3957,55406.43,20.26,80168.82,-24762.390000000007
25589,Dalliance Chardonnay,2000,SOUTHERN WINE & SPIRITS NE ,3871,38671.29,6.62,25626.02,13045.27
25590,Cross Springs Pnt Nr Colusa,2000,SOUTHERN WINE & SPIRITS NE ,5438,48887.62,5.91,32138.58,16749.04
25593,Virginia Dare Pnt Nr RRV,2000,SOUTHERN WINE & SPIRITS NE ,3,68.97,16.12,48.36,20.61
25594,Virginia Dare Chard Sonoma C,2000,SOUTHERN WINE & SPIRITS NE ,364,8055.36,16.12,5867.68,2187.6799999999994
25761,Tellus Chardonnay,2000,SOUTHERN WINE & SPIRITS NE ,137,1573.6299999999999,7.58,1038.46,535.1699999999998
25771,Juve y Camps Sweet Rsva Spar,2000,SOUTHERN WINE & SPIRITS NE ,12,167.88,10.06,120.72,47.16
25773,Anima Negra Quibia,2000,SOUTHERN WINE & SPIRITS NE ,26,363.74,9.26,240.76,122.98000000000002
25853,Purple Heart Red,2000,SOUTHERN WINE & SPIRITS NE ,520,8988.8,11.4,5928.0,3060.7999999999993
26032,Ferrari Carano Prevail,2000,SOUTHERN WINE & SPIRITS NE ,1,89.99,60.8,60.8,29.189999999999998
26223,Jarvis Chard Finch Hollow Un,2000,SOUTHERN WINE & SPIRITS NE ,1,109.99,71.89,71.89,38.099999999999994
26224,Jarvis Chard Estate Napa,2000,SOUTHERN WINE & SPIRITS NE ,32,1919.68,40.26,1288.32,631.3600000000001
26225,Jarvis Cab Svgn Napa,2000,SOUTHERN WINE & SPIRITS NE ,9,1169.91,83.86,754.74,415.1700000000001
26227,Jarvis Lake William Red Napa,2000,SOUTHERN WINE & SPIRITS NE ,8,1119.92,92.1,736.8,383.1200000000001
26247,Roederer Brut Premier,2000,SOUTHERN WINE & SPIRITS NE ,211,10601.89,32.46,6849.06,3752.829999999999
26248,Roederer Cristal,2000,SOUTHERN WINE & SPIRITS NE ,406,86785.94,132.44,53770.64,33015.3
26250,Roederer Est Brut,2000,SOUTHERN WINE & SPIRITS NE ,3989,86717.61,13.63,54370.07,32347.54
26266,The Divining Rod Pinot Noir,2000,SOUTHERN WINE & SPIRITS NE ,2,33.98,11.56,23.12,10.859999999999996
26268,Tasca Grillo Cavallo DOC,2000,SOUTHERN WINE & SPIRITS NE ,298,4765.02,10.32,3075.36,1689.6600000000003
26539,Regnard Macon Lugny Chard,2000,SOUTHERN WINE & SPIRITS NE ,6,131.94,15.06,90.36,41.58
26551,C R Clrs Fortissimo Red,2000,SOUTHERN WINE & SPIRITS NE ,1581,34766.189999999995,14.19,22434.39,12331.799999999996
26560,Castello di Bossi Chianti Cl,2000,SOUTHERN WINE & SPIRITS NE ,399,6380.01,10.8,4309.200000000001,2070.8099999999995
26561,Zardetto Private Cuvee Glara,2000,SOUTHERN WINE & SPIRITS NE ,2,21.98,7.94,15.88,6.1
26562,Zardetto Private Cuvee Glara,2000,SOUTHERN WINE & SPIRITS NE ,2,7.98,2.64,5.28,2.7
26594,Felton Road Pnt Nr Calvert,2000,SOUTHERN WINE & SPIRITS NE ,13,896.8699999999999,45.39,590.07,306.79999999999984
26596,Felton Road Chard Bannockbrn,2000,SOUTHERN WINE & SPIRITS NE ,9,395.91,29.52,265.68,130.23000000000002
26666,C K Mondavi Merlot,2000,SOUTHERN WINE & SPIRITS NE ,16,125.84,3.97,63.52,62.32
26883,DBR Legende Brdx Rouge,2000,SOUTHERN WINE & SPIRITS NE ,148,2218.52,10.2,1509.6,708.9200000000001
26935,Ramos Pinto Fine Ruby Red P,2000,SOUTHERN WINE & SPIRITS NE ,112,1678.88,9.8,1097.6000000000001,581.28
26939,Ramos Pinto 10-Yr Tawny Red,2000,SOUTHERN WINE & SPIRITS NE ,113,4668.87,22.57,2550.41,2118.46
26945,Ferrari-Carano Fume Bl,2000,SOUTHERN WINE & SPIRITS NE ,17068,210229.32,6.77,115550.35999999999,94678.96000000002
26947,Ferrari-Carano Merlot,2000,SOUTHERN WINE & SPIRITS NE ,820,17467.8,13.72,11250.400000000001,6217.399999999998
26948,Ferrari-Carano Chard,2000,SOUTHERN WINE & SPIRITS NE ,15055,295359.45,11.53,173584.15,121775.30000000002
27276,Zaccagnini Rsl,2000,SOUTHERN GLAZERS W&S OF NE ,3046,27383.54,6.12,18641.52,8742.02
27489,Ladoucette Comte Lafond Sanc,2000,SOUTHERN GLAZERS W&S OF NE ,6,209.94,23.48,140.88,69.06
27492,F Coppola Cab S King Kong DC,2000,SOUTHERN GLAZERS W&S OF NE ,82,1803.1799999999998,14.56,1193.92,609.2599999999998
27493,F Coppola Wizard of Oz Merlt,2000,SOUTHERN GLAZERS W&S OF NE ,66,1451.34,14.66,967.5600000000001,483.77999999999986
27494,F Coppola Derctor Jaws Chard,2000,SOUTHERN GLAZERS W&S OF NE ,32,607.68,12.58,402.56,205.11999999999995
27567,Zenato Pinot Grigio Veneto,2000,SOUTHERN WINE & SPIRITS NE ,4486,52029.14,7.23,32433.780000000002,19595.359999999997
27579,Zenato Amarone,2000,SOUTHERN WINE & SPIRITS NE ,116,7739.839999999999,43.33,5026.28,2713.5599999999995
27581,Zenato Valpolicella Clsc,2000,SOUTHERN WINE & SPIRITS NE ,1758,27495.42,9.99,17562.420000000002,9932.999999999996
27611,Dominus Napanook 13,2000,SOUTHERN GLAZERS W&S OF NE ,24,1367.76,37.49,899.76,468.0
27612,Dominus 13 Christian Moueix,2000,SOUTHERN GLAZERS W&S OF NE ,23,5979.77,168.82,3882.8599999999997,2096.9100000000008
27613,Dominus 12 Christian Moueix,2000,SOUTHERN GLAZERS W&S OF NE ,8,1599.92,134.22,1073.76,526.1600000000001
27854,F Coppola Black Label Claret,2000,SOUTHERN WINE & SPIRITS NE ,30768,443192.12,10.2,313833.6,129358.52000000002
27932,Marc Bredif Vouvray,2000,SOUTHERN WINE & SPIRITS NE ,915,16979.85,11.99,10970.85,6008.999999999998
27969,Fattoria le Pupille Poggio,2000,SOUTHERN GLAZERS W&S OF NE ,1,36.99,24.34,24.34,12.650000000000002
28146,Kris Heart Rosso,2000,SOUTHERN WINE & SPIRITS NE ,400,4978.0,7.84,3136.0,1842.0
28147,Kris Pnt Grigio Alto Adige,2000,SOUTHERN WINE & SPIRITS NE ,27949,308789.51,7.14,199555.86,109233.65000000002
28148,Ciro Rosso Clsc Librandi Cl,2000,SOUTHERN WINE & SPIRITS NE ,6,77.94,10.45,62.699999999999996,15.240000000000002
28578,Stella Pinot Grigio Umbria,2000,SOUTHERN WINE & SPIRITS NE ,358,4292.42,7.89,2824.62,1467.8000000000002
28681,F Coppola Rosso Bianco Rosso,2000,SOUTHERN WINE & SPIRITS NE ,3913,39586.87,5.95,23282.350000000002,16304.52
28682,F Coppola Rosso Bianco Pnt G,2000,SOUTHERN WINE & SPIRITS NE ,5255,53252.45,5.34,28061.7,25190.749999999996
28775,C K Mondavi Merlot,2000,SOUTHERN WINE & SPIRITS NE ,2577,29445.23,7.58,19533.66,9911.57
28776,C K Mondavi Svgn Bl Cal,2000,SOUTHERN WINE & SPIRITS NE ,6,71.94,7.38,44.28,27.659999999999997
30602,Zardetto Prosecco Conegliano,2000,SOUTHERN WINE & SPIRITS NE ,6027,79471.73,8.27,49843.29,29628.439999999995
30638,San Quirico Vernaccia,2000,SOUTHERN WINE & SPIRITS NE ,132,1910.68,9.52,1256.6399999999999,654.0400000000002
30713,Ferrari-Carano Siena Sonoma,2000,SOUTHERN WINE & SPIRITS NE ,822,16782.78,11.18,9189.96,7592.82
31233,Di Majo Norante Sangiovese,2000,SOUTHERN WINE & SPIRITS NE ,2281,25978.19,7.43,16947.829999999998,9030.36
31866,F Coppola Diamond Merlot,2000,SOUTHERN WINE & SPIRITS NE ,7296,107805.04,9.03,65882.87999999999,41922.16
31915,F Coppola Diamond Chard,2000,SOUTHERN WINE & SPIRITS NE ,18011,209370.09,8.27,148950.97,60419.119999999995
32137,F Coppola Diamond Znfd,2000,SOUTHERN WINE & SPIRITS NE ,1438,21723.62,9.39,13502.820000000002,8220.799999999997
32508,C Krug Merlot Napa,2000,SOUTHERN WINE & SPIRITS NE ,732,16160.679999999998,10.95,8015.4,8145.279999999999
32782,Hardys Whiskers Blake Tawny,2000,SOUTHERN WINE & SPIRITS NE ,24,335.76,7.79,186.96,148.79999999999998
33963,Falesco Vitiano Umbria,2000,SOUTHERN WINE & SPIRITS NE ,2948,22419.52,4.6,13560.8,8858.720000000001
33965,Castellare Chianti Clsc,2000,SOUTHERN WINE & SPIRITS NE ,1107,24499.93,13.72,15188.04,9311.89
33971,Zenato Valpolicella Clsc Ri,2000,SOUTHERN WINE & SPIRITS NE ,241,7242.59,19.07,4595.87,2646.7200000000003
34352,Turnbull Old Bull Napa Vly,2000,SOUTHERN WINE & SPIRITS NE ,3,74.97,16.44,49.32000000000001,25.64999999999999
34628,Banrock Station Merlot Ausl,2000,SOUTHERN WINE & SPIRITS NE ,13,116.87,5.99,77.87,39.0
35747,Zenato Lugana Doc San Bened,2000,SOUTHERN WINE & SPIRITS NE ,752,10894.48,9.33,7016.16,3878.3199999999997
35855,Botromagno Gravina,2000,SOUTHERN WINE & SPIRITS NE ,12,89.88,5.17,62.04,27.839999999999996
35864,Stella Pinot Grigio Umbria,2000,SOUTHERN WINE & SPIRITS NE ,108,1186.92,7.28,786.24,400.68000000000006
